usuario,fecha,ejercicio,set,peso (kg),reps,rpe,rir,cumplió_objetivo
novato_3,2025-03-03,dominadas,3,0.0,5,9.6,0.4,False
novato_3,2025-03-08,press banca,1,60.8,7,8.5,1.5,False
novato_3,2025-03-08,press banca,2,61.1,5,10.0,0.0,False
novato_3,2025-03-08,press banca,3,61.4,10,8.6,1.4,False
novato_3,2025-03-08,press banca,4,61.7,10,7.9,2.1,True
novato_3,2025-03-09,press banca,1,62.0,5,7.6,2.4,False
novato_3,2025-03-09,press banca,2,62.3,6,8.8,1.2,False
novato_3,2025-03-09,press banca,3,62.7,10,8.2,1.8,False
novato_3,2025-03-11,press banca,1,63.0,8,8.0,2.0,True
novato_3,2025-03-11,press banca,2,63.3,9,7.6,2.4,True
novato_3,2025-03-11,press banca,3,63.6,8,8.4,1.6,False
novato_3,2025-03-11,press banca,4,63.9,10,7.9,2.1,True
novato_3,2025-03-11,press banca,5,64.2,10,9.3,0.7,False
novato_3,2025-03-15,dominadas,1,0.0,10,9.1,0.9,False
novato_3,2025-03-15,dominadas,2,0.0,8,9.9,0.1,False
novato_3,2025-03-15,dominadas,3,0.0,10,9.0,1.0,False
novato_3,2025-03-15,dominadas,4,0.0,7,8.5,1.5,False
novato_3,2025-03-15,dominadas,5,0.0,9,7.6,2.4,True
novato_3,2025-03-18,sentadilla,1,52.8,6,7.7,2.3,False
novato_3,2025-03-18,sentadilla,2,53.1,7,8.2,1.8,False
novato_3,2025-03-18,sentadilla,3,53.4,8,9.1,0.9,False
novato_3,2025-03-21,sentadilla,1,53.6,8,9.2,0.8,False
novato_3,2025-03-21,sentadilla,2,53.9,10,9.9,0.1,False
novato_3,2025-03-21,sentadilla,3,54.2,7,9.5,0.5,False
novato_3,2025-03-21,sentadilla,4,54.5,7,10.0,0.0,False
novato_3,2025-03-23,press banca,1,64.6,7,8.6,1.4,False
novato_3,2025-03-23,press banca,2,64.9,6,8.3,1.7,False
novato_3,2025-03-23,press banca,3,65.2,7,8.5,1.5,False
novato_3,2025-03-23,press banca,4,65.5,10,7.7,2.3,True
novato_3,2025-03-26,remo con barra,1,65.6,6,9.5,0.5,False
novato_3,2025-03-26,remo con barra,2,65.9,9,9.3,0.7,False
novato_3,2025-03-26,remo con barra,3,66.3,7,9.5,0.5,False
novato_3,2025-03-28,sentadilla,1,54.7,10,9.4,0.6,False
novato_3,2025-03-28,sentadilla,2,55.0,8,9.2,0.8,False
novato_3,2025-03-28,sentadilla,3,55.3,5,9.1,0.9,False
novato_3,2025-03-31,remo con barra,1,66.6,8,8.2,1.8,False
novato_3,2025-03-31,remo con barra,2,66.9,8,9.9,0.1,False
novato_3,2025-03-31,remo con barra,3,67.3,6,9.6,0.4,False
novato_3,2025-03-31,remo con barra,4,67.6,9,7.9,2.1,True
novato_4,2025-01-03,remo con barra,1,44.1,8,9.9,0.1,False
novato_4,2025-01-03,remo con barra,2,44.3,6,9.7,0.3,False
novato_4,2025-01-03,remo con barra,3,44.5,7,9.0,1.0,False
novato_4,2025-01-03,remo con barra,4,44.7,9,8.0,2.0,True
novato_4,2025-01-05,sentadilla,1,61.6,10,8.8,1.2,False
novato_4,2025-01-05,sentadilla,2,61.9,7,7.9,2.1,True
novato_4,2025-01-05,sentadilla,3,62.2,10,9.6,0.4,False
novato_4,2025-01-05,sentadilla,4,62.5,6,8.3,1.7,False
novato_4,2025-01-05,sentadilla,5,62.8,10,9.3,0.7,False
novato_4,2025-01-10,sentadilla,1,63.1,10,9.2,0.8,False
novato_4,2025-01-10,sentadilla,2,63.5,6,8.9,1.1,False
novato_4,2025-01-10,sentadilla,3,63.8,10,9.8,0.2,False
novato_4,2025-01-10,sentadilla,4,64.1,8,7.6,2.4,True
novato_4,2025-01-10,sentadilla,5,64.4,7,7.6,2.4,True
novato_4,2025-01-13,sentadilla,1,64.7,8,9.3,0.7,False
novato_4,2025-01-13,sentadilla,2,65.1,5,8.8,1.2,False
novato_4,2025-01-13,sentadilla,3,65.4,9,8.5,1.5,False
novato_4,2025-01-13,sentadilla,4,65.7,10,8.3,1.7,False
novato_4,2025-01-13,sentadilla,5,66.0,9,9.4,0.6,False
novato_4,2025-01-19,sentadilla,1,66.4,6,8.7,1.3,False
novato_4,2025-01-19,sentadilla,2,66.7,6,9.8,0.2,False
novato_4,2025-01-19,sentadilla,3,67.0,6,8.0,2.0,False
novato_4,2025-01-23,dominadas,1,0.0,6,7.7,2.3,False
novato_4,2025-01-23,dominadas,2,0.0,7,7.6,2.4,True
novato_4,2025-01-23,dominadas,3,0.0,10,8.0,2.0,True
novato_4,2025-01-23,dominadas,4,0.0,9,8.2,1.8,False
novato_4,2025-01-27,remo con barra,1,44.9,6,9.1,0.9,False
novato_4,2025-01-27,remo con barra,2,45.2,10,8.2,1.8,False
novato_4,2025-01-27,remo con barra,3,45.4,8,8.4,1.6,False
novato_4,2025-01-27,remo con barra,4,45.6,6,9.4,0.6,False
novato_4,2025-01-27,remo con barra,5,45.8,5,8.8,1.2,False
novato_4,2025-01-29,remo con barra,1,46.1,7,7.5,2.5,True
novato_4,2025-01-29,remo con barra,2,46.3,9,9.7,0.3,False
novato_4,2025-01-29,remo con barra,3,46.5,9,8.3,1.7,False
novato_4,2025-01-29,remo con barra,4,46.8,6,7.8,2.2,False
novato_4,2025-01-31,sentadilla,1,67.4,5,8.0,2.0,False
novato_4,2025-01-31,sentadilla,2,67.7,6,7.9,2.1,False
novato_4,2025-01-31,sentadilla,3,68.1,7,9.1,0.9,False
novato_4,2025-01-31,sentadilla,4,68.4,5,8.2,1.8,False
novato_4,2025-01-31,sentadilla,5,68.7,6,9.2,0.8,False
novato_4,2025-02-04,peso muerto,1,43.2,9,9.2,0.8,False
novato_4,2025-02-04,peso muerto,2,43.4,10,8.4,1.6,False
novato_4,2025-02-04,peso muerto,3,43.6,5,8.3,1.7,False
novato_4,2025-02-04,peso muerto,4,43.8,6,9.5,0.5,False
novato_4,2025-02-05,sentadilla,1,69.1,7,9.3,0.7,False
novato_4,2025-02-05,sentadilla,2,69.4,9,8.1,1.9,False
novato_4,2025-02-05,sentadilla,3,69.8,5,8.7,1.3,False
novato_4,2025-02-05,sentadilla,4,70.1,8,7.9,2.1,True
novato_4,2025-02-05,sentadilla,5,70.5,6,8.0,2.0,False
novato_4,2025-02-08,sentadilla,1,70.8,8,8.0,2.0,True
novato_4,2025-02-08,sentadilla,2,71.2,9,9.2,0.8,False
novato_4,2025-02-08,sentadilla,3,71.5,9,8.9,1.1,False
novato_4,2025-02-12,peso muerto,1,44.0,5,9.9,0.1,False
novato_4,2025-02-12,peso muerto,2,44.3,10,7.8,2.2,True
novato_4,2025-02-12,peso muerto,3,44.5,6,8.3,1.7,False
novato_4,2025-02-12,peso muerto,4,44.7,5,9.0,1.0,False
novato_4,2025-02-12,peso muerto,5,44.9,8,9.5,0.5,False
novato_4,2025-02-14,sentadilla,1,71.9,10,8.2,1.8,False
novato_4,2025-02-14,sentadilla,2,72.3,5,8.4,1.6,False
novato_4,2025-02-14,sentadilla,3,72.6,6,7.7,2.3,False
novato_4,2025-02-14,sentadilla,4,73.0,5,8.5,1.5,False
novato_4,2025-02-14,sentadilla,5,73.3,7,9.9,0.1,False
novato_4,2025-02-18,sentadilla,1,73.7,7,9.9,0.1,False
novato_4,2025-02-18,sentadilla,2,74.1,6,10.0,0.0,False
novato_4,2025-02-18,sentadilla,3,74.4,7,9.5,0.5,False
novato_4,2025-02-18,sentadilla,4,74.8,8,9.9,0.1,False
novato_4,2025-02-20,sentadilla,1,75.2,8,8.0,2.0,True
novato_4,2025-02-20,sentadilla,2,75.6,7,7.9,2.1,True
novato_4,2025-02-20,sentadilla,3,75.9,6,8.1,1.9,False
novato_4,2025-02-21,sentadilla,1,76.3,9,9.0,1.0,False
novato_4,2025-02-21,sentadilla,2,76.7,7,8.2,1.8,False
novato_4,2025-02-21,sentadilla,3,77.1,6,9.4,0.6,False
novato_4,2025-02-24,remo con barra,1,47.0,7,8.0,2.0,True
novato_4,2025-02-24,remo con barra,2,47.2,10,9.2,0.8,False
novato_4,2025-02-24,remo con barra,3,47.5,10,7.6,2.4,True
novato_4,2025-02-24,remo con barra,4,47.7,10,9.0,1.0,False
novato_4,2025-02-24,remo con barra,5,48.0,5,7.9,2.1,False
novato_4,2025-02-26,remo con barra,1,48.2,9,7.5,2.5,True
novato_4,2025-02-26,remo con barra,2,48.4,8,7.9,2.1,True
novato_4,2025-02-26,remo con barra,3,48.7,6,8.4,1.6,False
novato_4,2025-02-28,dominadas,1,0.0,5,7.6,2.4,False
novato_4,2025-02-28,dominadas,2,0.0,8,7.9,2.1,True
novato_4,2025-02-28,dominadas,3,0.0,8,7.7,2.3,True
novato_4,2025-02-28,dominadas,4,0.0,6,7.7,2.3,False
novato_4,2025-03-03,remo con barra,1,48.9,5,7.8,2.2,False
novato_4,2025-03-03,remo con barra,2,49.2,5,9.4,0.6,False
novato_4,2025-03-03,remo con barra,3,49.4,5,9.0,1.0,False
novato_4,2025-03-03,remo con barra,4,49.7,6,8.1,1.9,False
novato_4,2025-03-05,dominadas,1,0.0,10,8.2,1.8,False
novato_4,2025-03-05,dominadas,2,0.0,8,9.4,0.6,False
novato_4,2025-03-05,dominadas,3,0.0,6,8.9,1.1,False
novato_4,2025-03-05,dominadas,4,0.0,5,8.0,2.0,False
novato_4,2025-03-08,sentadilla,1,77.5,7,8.7,1.3,False
novato_4,2025-03-08,sentadilla,2,77.9,10,8.4,1.6,False
novato_4,2025-03-08,sentadilla,3,78.3,8,9.7,0.3,False
novato_4,2025-03-08,sentadilla,4,78.6,8,8.5,1.5,False
novato_4,2025-03-08,sentadilla,5,79.0,5,8.7,1.3,False
novato_4,2025-03-12,dominadas,1,0.0,6,7.9,2.1,False
novato_4,2025-03-12,dominadas,2,0.0,10,9.1,0.9,False
novato_4,2025-03-12,dominadas,3,0.0,8,8.4,1.6,False
novato_4,2025-03-12,dominadas,4,0.0,7,7.9,2.1,True
novato_4,2025-03-13,remo con barra,1,49.9,8,8.1,1.9,False
novato_4,2025-03-13,remo con barra,2,50.2,8,9.7,0.3,False
novato_4,2025-03-13,remo con barra,3,50.4,10,7.7,2.3,True
novato_4,2025-03-13,remo con barra,4,50.7,6,9.9,0.1,False
novato_4,2025-03-14,sentadilla,1,79.4,9,9.4,0.6,False
novato_4,2025-03-14,sentadilla,2,79.8,7,8.2,1.8,False
novato_4,2025-03-14,sentadilla,3,80.2,5,9.2,0.8,False
novato_4,2025-03-14,sentadilla,4,80.6,8,8.9,1.1,False
novato_4,2025-03-14,sentadilla,5,81.0,5,9.4,0.6,False
novato_4,2025-03-17,press banca,1,40.6,8,9.2,0.8,False
novato_4,2025-03-17,press banca,2,40.8,6,7.8,2.2,False
novato_4,2025-03-17,press banca,3,41.0,8,7.7,2.3,True
novato_4,2025-03-18,press banca,1,41.2,5,8.7,1.3,False
novato_4,2025-03-18,press banca,2,41.4,7,7.6,2.4,True
novato_4,2025-03-18,press banca,3,41.6,7,9.9,0.1,False
novato_4,2025-03-18,press banca,4,41.8,6,8.9,1.1,False
novato_4,2025-03-19,peso muerto,1,45.2,10,9.1,0.9,False
novato_4,2025-03-19,peso muerto,2,45.4,8,8.6,1.4,False
novato_4,2025-03-19,peso muerto,3,45.6,8,7.6,2.4,True
novato_4,2025-03-19,peso muerto,4,45.8,5,9.8,0.2,False
novato_4,2025-03-19,peso muerto,5,46.1,7,9.8,0.2,False
novato_4,2025-03-20,remo con barra,1,50.9,6,9.8,0.2,False
novato_4,2025-03-20,remo con barra,2,51.2,7,9.6,0.4,False
novato_4,2025-03-20,remo con barra,3,51.4,8,9.8,0.2,False
novato_4,2025-03-20,remo con barra,4,51.7,6,10.0,0.0,False
novato_4,2025-03-23,remo con barra,1,51.9,10,9.5,0.5,False
novato_4,2025-03-23,remo con barra,2,52.2,10,8.5,1.5,False
novato_4,2025-03-23,remo con barra,3,52.5,5,7.5,2.5,False
novato_4,2025-03-23,remo con barra,4,52.7,5,8.3,1.7,False
novato_4,2025-03-28,press banca,1,42.0,9,9.4,0.6,False
novato_4,2025-03-28,press banca,2,42.2,9,8.0,2.0,True
novato_4,2025-03-28,press banca,3,42.4,5,7.7,2.3,False
novato_4,2025-03-31,peso muerto,1,46.3,6,9.3,0.7,False
novato_4,2025-03-31,peso muerto,2,46.5,10,9.9,0.1,False
novato_4,2025-03-31,peso muerto,3,46.8,6,9.3,0.7,False
intermedio_5,2025-01-01,sentadilla,1,96.0,5,8.5,1.5,False
intermedio_5,2025-01-01,sentadilla,2,96.9,7,7.2,2.8,True
intermedio_5,2025-01-01,sentadilla,3,97.9,9,8.7,1.3,False
intermedio_5,2025-01-03,remo con barra,1,102.4,5,8.5,1.5,False
intermedio_5,2025-01-03,remo con barra,2,103.4,7,8.7,1.3,False
intermedio_5,2025-01-03,remo con barra,3,104.5,7,6.8,3.2,True
intermedio_5,2025-01-04,sentadilla,1,98.9,5,7.1,2.9,False
intermedio_5,2025-01-04,sentadilla,2,99.9,5,8.1,1.9,False
intermedio_5,2025-01-04,sentadilla,3,100.9,10,8.5,1.5,False
intermedio_5,2025-01-07,dominadas,1,6.4,5,7.3,2.7,False
intermedio_5,2025-01-07,dominadas,2,6.5,6,7.9,2.1,False
intermedio_5,2025-01-07,dominadas,3,6.6,10,6.7,3.3,True
intermedio_5,2025-01-07,dominadas,4,6.6,8,8.8,1.2,False
intermedio_5,2025-01-07,dominadas,5,6.7,5,6.6,3.4,False
intermedio_5,2025-01-09,peso muerto,1,138.5,7,8.7,1.3,False
intermedio_5,2025-01-09,peso muerto,2,139.9,5,8.3,1.7,False
intermedio_5,2025-01-09,peso muerto,3,141.3,7,8.5,1.5,False
intermedio_5,2025-01-09,peso muerto,4,142.7,6,8.4,1.6,False
intermedio_5,2025-01-14,sentadilla,1,101.9,5,7.6,2.4,False
intermedio_5,2025-01-14,sentadilla,2,102.9,5,8.3,1.7,False
intermedio_5,2025-01-14,sentadilla,3,103.9,5,8.9,1.1,False
intermedio_5,2025-01-16,remo con barra,1,105.5,5,6.6,3.4,False
intermedio_5,2025-01-16,remo con barra,2,106.6,6,7.0,3.0,False
intermedio_5,2025-01-16,remo con barra,3,107.6,9,8.8,1.2,False
intermedio_5,2025-01-16,remo con barra,4,108.7,6,8.3,1.7,False
intermedio_5,2025-01-16,remo con barra,5,109.8,9,7.2,2.8,True
intermedio_5,2025-01-20,remo con barra,1,110.9,10,7.8,2.2,True
intermedio_5,2025-01-20,remo con barra,2,112.0,8,6.9,3.1,True
intermedio_5,2025-01-20,remo con barra,3,113.1,7,6.5,3.5,True
intermedio_5,2025-01-23,remo con barra,1,114.2,8,7.7,2.3,True
intermedio_5,2025-01-23,remo con barra,2,115.4,6,8.9,1.1,False
intermedio_5,2025-01-23,remo con barra,3,116.5,7,7.0,3.0,True
intermedio_5,2025-01-26,remo con barra,1,117.7,10,8.7,1.3,False
intermedio_5,2025-01-26,remo con barra,2,118.9,5,7.6,2.4,False
intermedio_5,2025-01-26,remo con barra,3,120.1,8,8.0,2.0,True
intermedio_5,2025-01-29,sentadilla,1,105.0,10,6.7,3.3,True
intermedio_5,2025-01-29,sentadilla,2,106.0,9,8.4,1.6,False
intermedio_5,2025-01-29,sentadilla,3,107.1,7,7.4,2.6,True
intermedio_5,2025-02-03,sentadilla,1,108.1,7,7.7,2.3,True
intermedio_5,2025-02-03,sentadilla,2,109.2,5,8.7,1.3,False
intermedio_5,2025-02-03,sentadilla,3,110.3,5,8.5,1.5,False
intermedio_5,2025-02-03,sentadilla,4,111.4,8,8.1,1.9,False
intermedio_5,2025-02-03,sentadilla,5,112.5,10,8.4,1.6,False
intermedio_5,2025-02-07,sentadilla,1,113.7,10,8.0,2.0,True
intermedio_5,2025-02-07,sentadilla,2,114.8,6,7.6,2.4,False
intermedio_5,2025-02-07,sentadilla,3,115.9,9,7.2,2.8,True
intermedio_5,2025-02-07,sentadilla,4,117.1,5,6.6,3.4,False
intermedio_5,2025-02-07,sentadilla,5,118.3,8,8.6,1.4,False
intermedio_5,2025-02-11,dominadas,1,6.8,9,7.7,2.3,True
intermedio_5,2025-02-11,dominadas,2,6.8,10,7.2,2.8,True
intermedio_5,2025-02-11,dominadas,3,6.9,6,7.6,2.4,False
intermedio_5,2025-02-11,dominadas,4,7.0,5,8.4,1.6,False
intermedio_5,2025-02-13,peso muerto,1,144.1,7,7.0,3.0,True
intermedio_5,2025-02-13,peso muerto,2,145.6,6,6.9,3.1,False
intermedio_5,2025-02-13,peso muerto,3,147.0,8,8.8,1.2,False
intermedio_5,2025-02-16,press banca,1,98.4,5,7.5,2.5,False
intermedio_5,2025-02-16,press banca,2,99.4,6,8.1,1.9,False
intermedio_5,2025-02-16,press banca,3,100.3,10,8.7,1.3,False
intermedio_5,2025-02-16,press banca,4,101.4,5,6.8,3.2,False
intermedio_5,2025-02-16,press banca,5,102.4,8,8.3,1.7,False
intermedio_5,2025-02-18,peso muerto,1,148.5,6,7.3,2.7,False
intermedio_5,2025-02-18,peso muerto,2,150.0,8,8.9,1.1,False
intermedio_5,2025-02-18,peso muerto,3,151.5,9,7.0,3.0,True
intermedio_5,2025-02-18,peso muerto,4,153.0,9,7.4,2.6,True
intermedio_5,2025-02-21,press banca,1,103.4,10,8.4,1.6,False
intermedio_5,2025-02-21,press banca,2,104.4,8,6.8,3.2,True
intermedio_5,2025-02-21,press banca,3,105.5,5,8.2,1.8,False
intermedio_5,2025-02-22,dominadas,1,7.0,10,7.9,2.1,True
intermedio_5,2025-02-22,dominadas,2,7.1,7,7.4,2.6,True
intermedio_5,2025-02-22,dominadas,3,7.2,10,8.7,1.3,False
intermedio_5,2025-02-24,press banca,1,106.5,5,7.1,2.9,False
intermedio_5,2025-02-24,press banca,2,107.6,7,8.2,1.8,False
intermedio_5,2025-02-24,press banca,3,108.7,8,8.5,1.5,False
intermedio_5,2025-02-24,press banca,4,109.8,6,8.8,1.2,False
intermedio_5,2025-02-27,press banca,1,110.8,9,8.7,1.3,False
intermedio_5,2025-02-27,press banca,2,112.0,10,7.9,2.1,True
intermedio_5,2025-02-27,press banca,3,113.1,9,8.4,1.6,False
intermedio_5,2025-02-27,press banca,4,114.2,8,6.9,3.1,True
intermedio_5,2025-03-02,sentadilla,1,119.5,10,7.3,2.7,True
intermedio_5,2025-03-02,sentadilla,2,120.7,6,6.9,3.1,False
intermedio_5,2025-03-02,sentadilla,3,121.9,5,8.8,1.2,False
intermedio_5,2025-03-02,sentadilla,4,123.1,8,7.1,2.9,True
intermedio_5,2025-03-05,dominadas,1,7.2,9,6.9,3.1,True
intermedio_5,2025-03-05,dominadas,2,7.3,9,6.7,3.3,True
intermedio_5,2025-03-05,dominadas,3,7.4,9,8.1,1.9,False
intermedio_5,2025-03-05,dominadas,4,7.5,7,8.0,2.0,True
intermedio_5,2025-03-09,peso muerto,1,154.5,8,9.0,1.0,False
intermedio_5,2025-03-09,peso muerto,2,156.1,9,7.0,3.0,True
intermedio_5,2025-03-09,peso muerto,3,157.6,5,7.9,2.1,False
intermedio_5,2025-03-09,peso muerto,4,159.2,8,6.6,3.4,True
intermedio_5,2025-03-10,peso muerto,1,160.8,6,6.8,3.2,False
intermedio_5,2025-03-10,peso muerto,2,162.4,5,7.6,2.4,False
intermedio_5,2025-03-10,peso muerto,3,164.0,8,7.8,2.2,True
intermedio_5,2025-03-12,remo con barra,1,121.3,7,7.2,2.8,True
intermedio_5,2025-03-12,remo con barra,2,122.5,6,7.2,2.8,False
intermedio_5,2025-03-12,remo con barra,3,123.7,8,6.9,3.1,True
intermedio_5,2025-03-13,remo con barra,1,124.9,5,7.8,2.2,False
intermedio_5,2025-03-13,remo con barra,2,126.2,9,7.2,2.8,True
intermedio_5,2025-03-13,remo con barra,3,127.5,7,7.1,2.9,True
intermedio_5,2025-03-13,remo con barra,4,128.7,9,8.1,1.9,False
intermedio_5,2025-03-16,remo con barra,1,130.0,7,8.0,2.0,True
intermedio_5,2025-03-16,remo con barra,2,131.3,8,8.5,1.5,False
intermedio_5,2025-03-16,remo con barra,3,132.6,5,8.3,1.7,False
intermedio_5,2025-03-16,remo con barra,4,134.0,9,7.0,3.0,True
intermedio_5,2025-03-16,remo con barra,5,135.3,7,6.9,3.1,True
intermedio_5,2025-03-18,dominadas,1,7.5,10,6.8,3.2,True
intermedio_5,2025-03-18,dominadas,2,7.6,7,8.8,1.2,False
intermedio_5,2025-03-18,dominadas,3,7.7,10,8.4,1.6,False
intermedio_5,2025-03-18,dominadas,4,7.8,7,6.7,3.3,True
intermedio_5,2025-03-18,dominadas,5,7.8,7,6.6,3.4,True
intermedio_5,2025-03-22,sentadilla,1,124.3,10,7.5,2.5,True
intermedio_5,2025-03-22,sentadilla,2,125.6,8,7.4,2.6,True
intermedio_5,2025-03-22,sentadilla,3,126.8,8,7.9,2.1,True
intermedio_5,2025-03-22,sentadilla,4,128.1,5,7.7,2.3,False
intermedio_5,2025-03-22,sentadilla,5,129.4,8,7.8,2.2,True
intermedio_5,2025-03-23,peso muerto,1,165.7,5,7.0,3.0,False
intermedio_5,2025-03-23,peso muerto,2,167.3,6,8.3,1.7,False
intermedio_5,2025-03-23,peso muerto,3,169.0,7,7.8,2.2,True
intermedio_5,2025-03-24,peso muerto,1,170.7,8,7.3,2.7,True
intermedio_5,2025-03-24,peso muerto,2,172.4,6,8.4,1.6,False
intermedio_5,2025-03-24,peso muerto,3,174.1,8,6.7,3.3,True
intermedio_5,2025-03-24,peso muerto,4,175.9,5,8.0,2.0,False
intermedio_5,2025-03-24,peso muerto,5,177.6,7,8.1,1.9,False
intermedio_5,2025-03-27,remo con barra,1,136.6,5,8.2,1.8,False
intermedio_5,2025-03-27,remo con barra,2,138.0,5,8.3,1.7,False
intermedio_5,2025-03-27,remo con barra,3,139.4,6,8.1,1.9,False
intermedio_5,2025-03-27,remo con barra,4,140.8,10,6.7,3.3,True
intermedio_5,2025-03-30,remo con barra,1,142.2,5,7.3,2.7,False
intermedio_5,2025-03-30,remo con barra,2,143.6,10,8.2,1.8,False
intermedio_5,2025-03-30,remo con barra,3,145.1,10,6.5,3.5,True
intermedio_5,2025-03-31,sentadilla,1,130.7,10,8.8,1.2,False
intermedio_5,2025-03-31,sentadilla,2,132.0,9,8.5,1.5,False
intermedio_5,2025-03-31,sentadilla,3,133.3,7,8.3,1.7,False
intermedio_5,2025-03-31,sentadilla,4,134.6,9,7.9,2.1,True
intermedio_6,2025-01-02,remo con barra,1,79.0,10,6.8,3.2,True
intermedio_6,2025-01-02,remo con barra,2,79.8,7,6.7,3.3,True
intermedio_6,2025-01-02,remo con barra,3,80.6,6,8.8,1.2,False
intermedio_6,2025-01-02,remo con barra,4,81.4,9,8.8,1.2,False
intermedio_6,2025-01-02,remo con barra,5,82.2,10,8.0,2.0,True
intermedio_6,2025-01-06,press banca,1,106.2,6,8.6,1.4,False
intermedio_6,2025-01-06,press banca,2,107.3,8,8.3,1.7,False
intermedio_6,2025-01-06,press banca,3,108.3,6,8.9,1.1,False
intermedio_6,2025-01-10,peso muerto,1,108.1,10,6.6,3.4,True
intermedio_6,2025-01-10,peso muerto,2,109.2,8,8.8,1.2,False
intermedio_6,2025-01-10,peso muerto,3,110.3,8,9.0,1.0,False
intermedio_6,2025-01-15,sentadilla,1,96.6,10,7.4,2.6,True
intermedio_6,2025-01-15,sentadilla,2,97.6,7,9.0,1.0,False
intermedio_6,2025-01-15,sentadilla,3,98.6,6,8.6,1.4,False
intermedio_6,2025-01-18,press banca,1,109.4,10,7.4,2.6,True
intermedio_6,2025-01-18,press banca,2,110.5,5,8.5,1.5,False
intermedio_6,2025-01-18,press banca,3,111.6,7,7.2,2.8,True
intermedio_6,2025-01-18,press banca,4,112.7,5,8.5,1.5,False
intermedio_6,2025-01-18,press banca,5,113.9,6,8.4,1.6,False
intermedio_6,2025-01-20,sentadilla,1,99.6,10,7.2,2.8,True
intermedio_6,2025-01-20,sentadilla,2,100.6,10,7.8,2.2,True
intermedio_6,2025-01-20,sentadilla,3,101.6,9,8.7,1.3,False
intermedio_6,2025-01-20,sentadilla,4,102.6,10,6.9,3.1,True
intermedio_6,2025-01-21,press banca,1,115.0,9,8.4,1.6,False
intermedio_6,2025-01-21,press banca,2,116.2,7,7.3,2.7,True
intermedio_6,2025-01-21,press banca,3,117.3,5,6.8,3.2,False
intermedio_6,2025-01-28,sentadilla,1,103.6,7,6.8,3.2,True
intermedio_6,2025-01-28,sentadilla,2,104.6,6,8.2,1.8,False
intermedio_6,2025-01-28,sentadilla,3,105.7,9,8.2,1.8,False
intermedio_6,2025-01-28,sentadilla,4,106.8,10,8.2,1.8,False
intermedio_6,2025-01-31,sentadilla,1,107.8,7,8.4,1.6,False
intermedio_6,2025-01-31,sentadilla,2,108.9,9,7.1,2.9,True
intermedio_6,2025-01-31,sentadilla,3,110.0,9,7.5,2.5,True
intermedio_6,2025-01-31,sentadilla,4,111.1,5,7.6,2.4,False
intermedio_6,2025-02-03,peso muerto,1,111.4,7,8.1,1.9,False
intermedio_6,2025-02-03,peso muerto,2,112.5,8,8.8,1.2,False
intermedio_6,2025-02-03,peso muerto,3,113.7,6,7.4,2.6,False
intermedio_6,2025-02-06,press banca,1,118.5,10,6.8,3.2,True
intermedio_6,2025-02-06,press banca,2,119.7,7,8.0,2.0,True
intermedio_6,2025-02-06,press banca,3,120.9,7,8.3,1.7,False
intermedio_6,2025-02-08,dominadas,1,9.7,10,7.5,2.5,True
intermedio_6,2025-02-08,dominadas,2,9.7,7,7.5,2.5,True
intermedio_6,2025-02-08,dominadas,3,9.8,8,8.1,1.9,False
intermedio_6,2025-02-08,dominadas,4,9.9,7,6.6,3.4,True
intermedio_6,2025-02-08,dominadas,5,10.0,9,8.8,1.2,False
intermedio_6,2025-02-10,sentadilla,1,112.2,8,7.9,2.1,True
intermedio_6,2025-02-10,sentadilla,2,113.3,7,7.2,2.8,True
intermedio_6,2025-02-10,sentadilla,3,114.5,8,7.7,2.3,True
intermedio_6,2025-02-13,peso muerto,1,114.8,10,6.8,3.2,True
intermedio_6,2025-02-13,peso muerto,2,116.0,9,6.6,3.4,True
intermedio_6,2025-02-13,peso muerto,3,117.1,6,7.9,2.1,False
intermedio_6,2025-02-13,peso muerto,4,118.3,10,7.6,2.4,True
intermedio_6,2025-02-17,sentadilla,1,115.6,6,7.8,2.2,False
intermedio_6,2025-02-17,sentadilla,2,116.8,10,8.5,1.5,False
intermedio_6,2025-02-17,sentadilla,3,117.9,6,8.1,1.9,False
intermedio_6,2025-02-17,sentadilla,4,119.1,9,6.7,3.3,True
intermedio_6,2025-02-17,sentadilla,5,120.3,6,6.9,3.1,False
intermedio_6,2025-02-21,peso muerto,1,119.5,7,6.8,3.2,True
intermedio_6,2025-02-21,peso muerto,2,120.7,6,7.7,2.3,False
intermedio_6,2025-02-21,peso muerto,3,121.9,7,6.8,3.2,True
intermedio_6,2025-02-21,peso muerto,4,123.1,10,8.9,1.1,False
intermedio_6,2025-02-22,sentadilla,1,121.5,10,8.9,1.1,False
intermedio_6,2025-02-22,sentadilla,2,122.7,6,7.8,2.2,False
intermedio_6,2025-02-22,sentadilla,3,123.9,9,7.9,2.1,True
intermedio_6,2025-02-22,sentadilla,4,125.2,5,7.4,2.6,False
intermedio_6,2025-02-26,dominadas,1,10.1,8,7.5,2.5,True
intermedio_6,2025-02-26,dominadas,2,10.2,5,8.5,1.5,False
intermedio_6,2025-02-26,dominadas,3,10.3,9,6.6,3.4,True
intermedio_6,2025-03-01,sentadilla,1,126.4,7,7.2,2.8,True
intermedio_6,2025-03-01,sentadilla,2,127.7,8,7.8,2.2,True
intermedio_6,2025-03-01,sentadilla,3,129.0,9,6.7,3.3,True
